vesuvius i am here you are all i have fire of fire im insecure for it has all been made to plan  though i know i will fail i can now be made to laugh for in life as in death id rather be burned than be living in debt  vesuvius are you ghost or the symbols of light or a fantasy host in your breast i carry the form the heart of the earth and the weapons of warmth  vesuvius the tragic oath for you have destroyed it with the elegant smoke oracle i fought em at last for they were the feast of a permanent blast  vesuvius oh be kind it hasnt occurred no it hasnt been said sufjan follow the path it leads to an article of eminent death  sufjan follow your heart follow the flame or fall on the floor sufjan the panic inside the murdering ghost that you cannot ignore  vesuvius fire of fire follow me now as i favor the ghost vesuvius fire of fire follow me now as i favor the ghost  vesuvius fire of fire follow me now as i favor the ghost vesuvius fire of fire follow me now as i favor the ghost  vesuvius fire of fire follow me now as i favor the ghost vesuvius fire of fire follow me now as i favor the ghost  vesuvius fire of fire follow me now as i favor the ghost vesuvius fire of fire follow me now as i favor the ghost  follow me now or follow your death why does it have to be so hard follow me now or follow your death why does it have to be so hard follow me now or follow your death why does it have to be so hard,0
hey little girl is your daddy home did he go away and leave you all alone mmhmm i got a bad desire oh oh oh im on fire  tell me now baby is he good to you can he do to you the things that i do uhhuh i can take you higher oh oh oh im on fire  sometimes its like someone took a knife baby edgy and dull and cut a sixinch valley through the middle of my skull  at night i wake up with the sheets soaking wet and a freight train running through the middle of my head only you can cool my desire oh oh oh im on fire oh oh oh im on fire oh oh oh im on fire,0
i was dreaming of the past  and my heart was beating fast i began to lose control  i began to lose control  i didnt mean to hurt you  im sorry that i made you cry i didnt mean to hurt you  im just a jealous guy  i was feeling insecure  you might not love me anymore i was shivering inside  i was shivering inside  i didnt mean to hurt you  im sorry that i made you cry i didnt want to hurt you  im just a jealous guy  i was trying to catch your eye i thought that you was trying to hide i was swallowing my pain i was swallowing my pain  i didnt mean to hurt you im sorry that i made you cry i didnt mean to hurt you  im just a jealous guy,0
do you wonder why you have to feel the things that hurt you if theres a god who loves you where is he now  or maybe there are things you cant see and all those things are happening to bring a better ending someday somehow youll see youll see  would you dare would you dare to believe that you still have a reason to sing cause the pain that youve been feeling it cant compare to the joy thats coming  so hold on you gotta wait for the light press on and just fight the good fight cause the pain that youve been feeling its just the dark before the morning  my friend you know how this all ends and you know where youre going you just dont know how youll get there so say a prayer  and hold on cause theres good for those who love god but life is not a snapshot it might take a little time but youll see the bigger picture  would you dare would you dare to believe that you still have a reason to sing cause the pain that youve been feeling it cant compare to the joy thats coming  so hold on you gotta wait for the light press on and just fight the good fight cause the pain that youve been feeling its just the dark before the morning  yeah yeah before the morning yeah yeah  once you feel the weight of glory all your pain will fade to memory once you feel the weight of glory all your pain will fade to memory memory memory yeah  would you dare would you dare to believe that you still got a reason to sing cause the pain that youve been feeling it cant compare to the joy thats coming  would you dare would you dare to believe that you still got a reason to sing cause the pain that youve been feeling it cant compare to the joy thats coming  come on you gotta wait for the light press on and just fight the good fight cause the pain that youve been feeling its just the hurt before the healing  oh the pain that youve been feeling its just the dark before the morning yeah yeah before the morning yeah yeah before the morning,0
the reason why i stand the answer lies in you you hung to make me strong though my praise was few when i fall i bring your name down but i have found in you a heart that bleeds forgiveness replacing all these thoughts of painful memories but i know that your response will always be  ill take you back always yeah even when your fight is over now even when your fight is over now ill take you back always yeah even when the pain is coming through even when the pain is coming through ill take you back  you satisfy this cry of what im looking for and ill take all i can and lay it down before the throne of endless grace now that radiates whats true im in the only place that erases all these faults that have overtaken me but i know that your response will always be  ill take you back always yeah even when your fight is over now even when your fight is over now ill take you back always yeah even when the pain is coming through even when the pain is coming through ill take you back  i can only speak with a grateful heart as im pierced by this gift of your love i will always bring an offering i can never thank you enough  you take me back always yeah even when my fight is over now even when my fight is over now you take me back always yeah even when my pain is coming through even when my pain is coming through you take me back always  even when my fight is over now even when my fight is over now youll take me back always even when my pain is coming through even when my pain is coming through youll take me back,0
im trading my sorrows im trading my shame im laying them down for the joy of the lord yeah  spoken im trading my sickness im trading my pain im laying them down for the joy of the lord  we say yes lord yes lord yes yes lord yes lord yes lord yes yes lord yes lord yes lord yes yes lord amen  i am pressed but not crushed persecuted not abandoned struck down but not destroyed i am blessed beyond the curse for his promise will endure that his joys gonna be my strength  though the sorrow may last for the night his joy comes with the morning  im trading my sorrows im trading my shame im laying them down for the joy of the lord trading my sickness  spoken im trading my sickness im trading my pain im laying them down for the joy of the lord  oh we agree with you lord we say yes lord yes lord yes yes lord yes lord yes lord yes yes lord yes lord yes lord yes yes lord amen  we say yes lord yes lord yes yes lord we say yes lord yes lord yes yes lord we say yes lord yes lord yes yes lord amen  i am pressed but not crushed persecuted not abandoned struck down but not destroyed i am blessed beyond the curse for his promise will endure that his joys gonna be my strength  though the sorrow may last for the night his joy comes with the morning yeah  im trading my sorrows im trading my shame im laying them down for the joy of the lord oh la la  spoken im trading my sickness im trading my pain im laying them down for the joy of the lord  spoken ha ha ha yeah come and set our feet a dancing put a new song in our heart o god a song of praise and hope  oh la la la… come on  spoken la la la…  oh la la…  well let the children of god dance  spoken  yeah yeah  im trading my sorrows im trading my shame im laying them down for the joy of the lord im trading my sickness yeah im trading my pain im laying them down for the joy the joy of the lord  la la la…  spoken yeah yes lord yeah let your joy be our strength in you lord,0
hello my friend i remember when you were so alive with your wide eyes to the light then the light that you had when your heart was stolen now you say that it aint worth stayin you wanna run but your hesitatin im talkin to me  dont let the lights go down dont let the fire burn out cause somewhere somebody needs a reason to believe why dont you rise up now dont be afraid to stand out thats how the lost get found the lost get found  so when you get the chance get the chance are you gonna take it take it theres a really big world at your fingertips and you know you have the chance to change it theres a girl on the streets shes cryin theres a man who faith is dying love is calling you  dont let the lights go down dont let the fire burn out cause somewhere somebody needs a reason to believe why dont you rise up now dont be afraid to stand out thats how the lost get found the lost get found  why do we go with the flow why take the easier road why are we playin it safe love came to show us the way love is a chance we should take im movin out of the way  dada dada da da x2  dont let the lights go down dont let the fire burn out cause somewhere somebody needs a reason to believe stand up dont let the lights go down dont let the fire burn out stand up cause somewhere somebody needs a reason to believe why dont you rise up now dont be afraid to stand out thats how the lost get found the lost get found  so when you get the chance are you gonna take it theres a really big world at your fingertips and you know you have the chance to change it,0
do you think im faking when im lying next to you do you think that i am blind nothing left for me to lose must be something on your mind something lost for me to find do you know im faking now  do you know im faking when im lying next to you do you know that i am blind to everything you ever do must be something on your mind something lost for me to find do you know im faking  then she told me she had a gun it sounded like shed used it once before on him then she told me she had a gun it sounded like shed used it once before oh man  i guess you know im faking when i tell you i love you i guess you know that i am blind to everything you say and do must be something on my mind theres nothing left for me to hide do you know im faking  then she told me she had a gun it sounded like shed used it once before on him then she told me she had a gun it sounded like shed used it once before oh man  we have to succumb to the feelings we can never face i need you i breathe you i cant go through this all again  we have to succumb to the feelings we can never face i need you i breathe you i cant go through this  then she told me she had a gun it sounded like shed used it once before  then she told me she had a gun it sounded like shed used it once before on him then she told me she had a gun it sounded like shed used it once before oh man then she told me she had a gun she says she wants to use it on me now,0
do unto others as theyve done to you but what the hell is this world coming to  blow the universe into nothingness nuclear warfare shall lay us to rest  fight fire with fire ending is near fight fire with fire bursting with fear  we all shall die  time is like a fuse short and burning fast armageddons here like said in the past  fight fire with fire ending is near fight fire with fire bursting with fear  soon to fill our lungs the hot winds of death the gods are laughing so take your last breath  fight fire with fire ending is near fight fire with fire bursting with fear  fight fire with fire fight fire with fire fight fire with fire fight fire with fire fight fire with fire fight fire with fire fight fire with fire fight fire with fire fight,0
yeah lies  look at me now just sittin here by myself and i think you found someone else now im gonna have to find a way to put the bottle down and why cant you see that im drowning in a pool of misery  im always afraid that youll go away from me im always afraid that youre lost in somebody im always afraid that youll go away from me im always afraid that youre lost  so here i am i dont wanna be by myself and i think youre fucking someone else now im gonna have to find a way to take the knife out of my back and how could you leave me stranded in a closet full of bones  im always afraid that youll go away from me im always afraid that youre lost in somebody im always afraid that youll go away from me im always afraid that youre lost  maybe you could let me stay maybe just for one more day you could help me stay the same maybe things wont ever change maybe we could taste the rain you could push me out the way  now i sit here by myself think about somebody else how could you let them take you away from me theres somebody else theres somebody else  im always afraid that youll go away from me im always afraid that youre lost in somebody im always afraid that youll go away from me im always afraid that youre fucking  im always afraid im always afraid im always afraid im always afraid im always afraid im always afraid im always afraid  away from me,0
i force myself through another day cant explain the way today just fell apart like everything right in my face  and i try to be the one i cant accept this all because of you ive had to walk away from everything  and im afraid to be alone afraid youd leave me when im gone im afraid to come back home  another sleepless night again hotel rooms my only friend and friends like that just dont add up to anything  and i try so hard to be everything that i should never take away from you again cause i heard you say  and im afraid to be alone afraid youd leave me when im gone im afraid to come back home  i cannot forget i live with regret i cannot forget i live with  i live through this i cant see through this i cant do this anymore  cause im afraid to be alone afraid youd leave me when im gone im afraid to come back home afraid youd leave me when im gone and i just wish i was back home,0
got a gun fact i got two thats okay man cause i love god glorified version of a pellet gun feels so manly when armed  glorified version of a pellet gun glorified version of a pellet gun glorified version of a pellet gun glorified version of a pellet gun  doublethink dumb is strength never shot at a living thing glorified version of a pellet gun feels so manly when armed  glorified version of a pellet gun glorified version of a pellet gun glorified version of a pellet gun glorified version of a  always keep it loaded always keep it loaded always keep it loaded  kindred to be an american  life comes   i can feel your heart life comes   i can feel your heart through your neck life comes   i can feel your heart through your neck like some   i can steal your heart from your neck  glorified glorified,0
i got that fire fire fire fire fire fire fire fire fire fire for the dance floor i got that fire fire fire fire fire fire fire fire fire fire for the dance floor  turn it up fire fire fire fire fire fire fire fire fire fire on the dance floor i got that fire fire fire fire fire fire fire fire fire fire on the dance floor  turn it up turn it up turn it up turn it up  turn it upup turn it upup turn it upup turn it upup turn it upup  on the dance floor  feel that heat rising up hear that beat turn it up baby movin thats whats up baby baby boombercut  boombercut do that dance got me hooking in the trance just like fire wheres your dance someone call the ambulance  i like it you like it you lililike treat your mystic just ride it dont hide it gegegeget down to the music dont stop it keep rocking its bombin like a bullet its burning like fire so go ahead and loose it  turn it up turn it upupupupupupupupupup  for the dancefloor  turn it up break it down shake it off mix it now david take me for the dancefloor will i is on represition ill be cutting like insition get a ghetto for the dancefloor floooooor  the g the u the t the t the a the aa we dont play weepy weepy rock rock rock rock shshshit like every day feel the sound powerful mega boots on overlow electric city pumpin on the dancececefloor  i got that fire fire fire fire fire fire fire fire fire fire for the dance floor i got that fire fire fire fire fire fire fire fire fire fire for the dance floorfloor,0
i hear the sound of a voice crying out in the wilderness prepare ye the way of the lord i hear the sound of a voice it sounds like thunder prepare ye the way of the lord ooh  this is a war cry calling all of the warriors with your weapons fit for the fight we must stand as a people filled with his light  prepare ye the way of the lord lord lord prepare ye the way of the lord lord lord  the creator is waiting for us to acknowledge him prepare ye the way of the lord so i will sing and i will shout till he returns for me prepare ye the way of the lord ooh  let us kneel down and reverence his presence so all the world will see that he is faithful and just deserving all glory  oh oh oh were waiting on our savior oh oh oh oh were waiting on our king oh oh oh were waiting on our master oh oh oh oh he is our everything  this a war cry for the warriors pick up your weapons its time to fight  this a war cry for the warriors pick up your weapons fight fight  this is a war cry for the warriors prepare ye the way of the lord 5x,0
you can see that youre being surrounded from every direction love was just something you found to add to your collection it used to seem we were number one but now it sounds so far away i had a dream we were running from some blazing arrows yesterday  you said fight fire with fire fire with fire fire with fire through desire desi sire desire through your desire  now the city blocks out the sun that you know is rising you can show me the work that youve done your fears have been disguising is it just me or is everyone hiding out between the lights where will we be when weve come undone just a simple meeting of the minds  singing well fight fire with fire fire with fire fire with fire through desire desi sire desire through your desire well fight fire with fire fire with fire fire with fire your desire desi sire desire through your desire  underneath your stars theres a million lies burning brightly just like fireflies  its cold and heaven surround you from every direction cause theres someone behind every hand that youve made a connection and now were free to be number one the morning isnt far away i had a dream we were holding on and tomorrow has become today become today  and now were free to be number one the morning isnt far away weve got a reason to keep holding on tomorrow has become today  and well fight with fire fire with fire fire with fire through desire desi sire desire through your desire well fight fire with fire fire with fire fire with fire your desire desi sire desire through your desire,0
if i knew that you were so sweet baby if i figured that out a long time ago maybe maybe i woulda spoken to you sooner instead i was moving so slow so slow  cause i didnt know  if i knew loving you would be this sweet baby woulda run to you with no delay yes now i know loving you is so damn sweet baby almost made a terrible terrible mistake  lucky me you couldve easily faded into somebody elses love scene instead you waited for me to find my way to you  if i knew loving you would be this sweet baby woulda run to you with no delay yes now i know loving you is so damn sweet baby almost made a terrible terrible mistake  if i knew loving you would be this sweet baby woulda run to you with no delay yes now i know loving you is so damn sweet baby almost made a terrible terrible mistake  almost made a terrible terrible mistake  almost made a terrible terrible mistake  almost almost made a terrible terrible mistake  almost made a terrible terrible mistake mistake  almost  made a terrible terrible mistake mistake mistake,0
i dont understand why see its burning me to hold onto this i know this is something i gotta do but that dont mean i want to  what im trying to say is that i love you i just i feel like this is coming to an end and its better for me to let it go now than hold on and hurt you i gotta let it burn  its gonna burn for me to say this its comin from my heart its been a long time coming but we done been fell apart  really wanna work this out but i dont think youre gonna change i do but you dont think its best we go our separate ways  tell me why i should stay in this relationship when im hurting baby i aint happy baby plus theres so many other things i gotta deal with i think that you should let it burn  when the feeling aint the same and your body dont want to but you know gotta let it go cause the party aint jumpin like it used to even though this might bruise you let it burn let it burn gotta let it burn  deep down you know its best for yourself but you hate the thought of her being with someone else but you know that its over we knew it been through let it burn let it burn gotta let it burn  sendin pages i aint supposed to got somebody here but i want you cause the feelin aint the same find myself callin her your name  ladies tell me do you understand now all my fellas do you feel my pain its the way i feel i know i made a mistake now its too late i know she aint comin back  what i gotta do now to get my shorty back ooh ooh ooh ooh man i dont know what im gonna do without my boo  youve been gone for too long its been fiftyleven days umteen hours imma be burnin till you return let it burn  when the feeling aint the same and your body dont want to but you know gotta let it go cause the party aint jumpin like it used to even though this might bruise you let it burn let it burn gotta let it burn  deep down you know its best for yourself but you hate the thought of her being with someone else but you know that its over we knew it been through let it burn let it burn gotta let it burn  im twisted cause one side of me is tellin me that i need to move on on the other side i wanna break down and cry ooh im twisted cause one side of me is tellin me that i need to move on on the other side i wanna break down and cry yeah  ooh ooh ooh ooh ooh ooh ooh ooh ooh can ya feel me burnin ooh ooh ooh ooh ooh ooh so many days so many hours im still burnin till you return  when the feeling aint the same and your body dont want to but you know gotta let it go cause the party aint jumpin like it used to even though this might bruise you let it burn let it burn gotta let it burn  deep down you know its best for yourself but you hate the thought of her being with someone else but you know that its over we knew it been through let it burn let it burn gotta let it burn,0
obey my command bow down to me controlling your fate im the boss commanding all hate the kingpins of death bloody organized to slaughter massive murder  selfdiscipline obedience the greater power is me extreme loyalty selfdiscipline obedience the greater power is me severe fatality unless all worship me more lives are now lost im the controlling boss deciding who lives deciding who dies none of you survive this mass genocide my regimented voice now tells you all what to do leading the next fleet for domination providing structure for full control  bow down to me nontrolling your fate im the boss commanding all hate the kingpins of death bloody organized to slaughter massive murder,0
trod in the valley for the longest time jah and ill never ever quit ive just got to do this trod in the valley and ill never ever quit trod in the valley and ive got to do this trod in the valley to keep myself here for this armageddon war for this final war this war is not so far away jah its rasta and hes calling jah jah still i and i live on yah i smoke a marijuana holding off selassie i corner  trod in the valley and ill never ever quit trod in the valley and ive got to do this trod in the valley to keep myself here for this armaggedion war for this final war  when this war start me jah jah let i and i be far away jah for its a bloody war rasta see it from afar nuff youths a go get murder selassie i nah make it go no further  trod in the valley and ill never ever quit trod in the valley and ive got to do this trod in the valley to keep myself here for this armaggedion war for this final war  trod in the valley oh jah jah i and i and i selassie i king of all kings  trod in the valley and ill never ever quit trod in the valley and ive got to do this trod in the valley to keep myself fit for this armageddon war for this final war  blood a run like oil jah jah nuff things a go spoil for a while jah still i and i live on yah yes and i man come fe warn yuh  trod in the valley and ill never ever quit trod in the valley and ive got to do this trod in the valley to keep myself fit for this armageddon war for this final war  when this war start me jah jah let i and i be far away jah for its a bloody war rasta see it from afar nuff youths a go get murder selassie i nah make it go no further  trod in the valley and ill never ever quit trod in the valley and ive got to do this trod in the valley to keep myself fit for this armageddon war for this final war,0
i want you to know when i look in your eyes with every blow comes another lie  you think its alright you think its alright you think its alright you think its alright  cant you feel the knife oh cant you feel the knife oh cant you feel the knife oh cant you feel the knife oh,0
another lonely night i think if im lucky ill get into a fight i hate everything i see its a different city with the same old scene a waste of space then what a surprise through the dull conversations and glazed over eyes there you were in all your glory i could tell that you wouldnt bore me  oh i i hate people but i i like you oh i i hate people and you you do too  i was walking around wanting to die thought i wouldnt make it through the night if i try but i saw you standing there in your torn leather jacket and dark brown hair you were different from all the rest my eyes saw only yours and that big mess as i pushed past the people to get to you i saw in your eyes that you already knew  oh i i hate people but i i like you oh i i hate people and you you do too  i thought that we could get together i thought that we could have some fun just the two of us alone together hating everyone  oh i i hate people but i i like you oh i i hate people and you you do too,0
to understand the killer i must become the killer and i dont need this violence anymore but now ive tasted hatred i want more  the velvet cell within men gloriously rusted masks grey death heart crocuses  and i had always thought the desire to kill was a disease you caught but its dormant in the hearts of everyone waiting for a spark an emotion,0
broken down one by one theyll take your pride and crush it the fall that comes is real by pure degradation amputate humiliate who can take this punishment create something new a warrior where there once was nothing  destroy the body and mind behold the spirit can survive destroy the body and mind today is a good day to die  broken mind  face down in the sand spirit spirit  rise rise  destruction comes only once in a lifetime cannot be great in your mind this is the time to say your last prayer if you desire peace then prepare for war  destroy the body and mind behold the spirit can survive destroy the body and mind today is a good day to die destroy the body and mind behold the spirit can survive destroy the body and mind i am ready for mine  broken mind  face down in the sand spirit spirit  rise rise  broken mind  face down in the sand spirit spirit  rise rise prepare for war  rise prepare for war  and rise,0
ive been outside invited in but i couldnt abide wouldnt miss it again burning every bridge that i cross to find some beautiful place to get lost  i had true love i made it die i pushed her away she said please stay burning every bridge that i cross to find some beautiful place to get lost to find some beautiful place to get lost  well i dont know where ill go now and i dont really care who follows me there but ill burn every bridge that i cross and find some beautiful place to get lost and find some beautiful place to get lost,0
go and i wont make love to you and i feel the love feel the love la love  jailhouse gets empty rudy gets plenty the baton stick gets shorter rudy gets taller  cant fight against the youth cause were strong them are rude rude people cant fight against the youth cause were strong and the rude rude people long baby get now  when i was a youth in 1983 was the best day of my life had the 89 vision we didnt fuss or no fight when all the little daughters wanna be my wife like a vision it was playin on my guitar on my guitar i had to be there i had to be there i had to be there i had to be there when the rhythm was playin i know that im gonna be there yeah  oh bud gaugh will be singing there and eric wison will be banging out there yeah oh and well be all singing with version with versions raggae version version version version oh oh whoa ooh what has been told to the wise and uprooted yeah its gonna be revealed onto babes and sublime  cant fight against the youth right now them are rude rude people cant fight against the resistance whoa right now them are rude rude people were gonna rule this land among children were gonna rule this land cause when that rhythm it was playin on my guitar on my guitar i had to be there i had to be there i had to be there i had to be there  oh when i was a youth it was the best day it was the best day of my life had the 89 vision we didnt fuss or no fight when all the little daughters wanna be my wife when that rhythm it was playin on my guitar on my guitar i had to be there i had to be there i had to be there i had to be there i had to be there had to be there yeah mmhmmm mmm oh oh oh oh oh ah  jailhouse gets empty and rudy gets plenty baton stick gets shorter rudy gets taller taller cant fight against the youth cause were strong them are rude rude people cant fight against the youth,0
i was a teenage anarchist looking for revolution i had the style i had the ambition read all the authors i knew the right slogans  there was no war but the class war i was ready to set the world on fire i was a teenage anarchist looking for revolution  do you remember when you were young and you wanted to set the world on fire do you remember when you were young and you wanted to set the world on fire  i was a teenage anarchist but the politics were too convenient in the depths of their humanity all i saw was bloodless ideology  with freedom as their doctrine guess who was the new authority i was a teenage anarchist but the politics were too convenient  do you remember when you were young and you wanted to set the world on fire do you remember when you were young and you wanted to set the world on fire  when you were young and you wanted to set the world on fire  i was a teenage anarchist but then the scene got too rigid it was a mob mentality they set their rifle sights on me  narrow visions of autonomy you want me to surrender my identity i was a teenage anarchist the revolution was a lie  do you remember when you were young and you wanted to set the world on fire do you remember when you were young and you wanted to set the world on fire  when you were young and you wanted to set the world on fire when you were young and you wanted to set the world on fire  i was a teenage anarchist i was a teenage anarchist i was a teenage anarchist i was a teenage anarchist,0
all those crazy nights when i cried myself to sleep now melodrama never makes me weep anymore cause i havent got time for the pain i havent got room for the pain i havent the need for the pain not since ive known you  you showed me how how to leave myself behind how to turn down the noise in my mind now i havent got time for the pain i havent got room for the pain i havent the need for the pain not since ive known you  suffering was the only thing that made me feel i was alive though thats just how much it cost to survive in this world til you showed me how how to fill my heart with love how to open up and drink in all that white love pouring down from the heaven i havent got time for the pain i havent got room for the pain i havent the need for the pain not since ive known you,0
youre wondering if i care about you is there some cause that i should doubt you oh i can see boy that you dont know me very well youre so unsure  and you run here and there to ask my feelings friends only guess they cant say really dont ask my neighbors dont ask the friends i hang around never ask the friends i hang around dont be afraid to come to me come to me dont ask my neighbors come to me come to me dont be afraid of what youll see what youll see youll find i love you i love you come to me come to me dont be afraid  you ask all my friends if im the same boy you dont understand you think im changing dont ask my neighbors dont ask my neighbor dont ask the friends i hang around never ask the friends i hang around no dont be afraid never to come to me come on dont ask my neighbors come to me come on come on dont be afraid of what youll see ill make you feel at ease baby youll find i love you come to me come on dont be afraid  oh baby dont ask my neighbors come to me come on dont be afraid of what youll see youll find i love you come to me baby dont be afraid  hurry come to me come to me come to me  dont ask my neighbors ill be real come to me dont be afraid of what youll see youll find i love you come to me dont be afraid ill be waiting baby,0
