vesuvius, i am here.you are all i have.fire of fire, i'm insecure.for it has all been made to plan..though i know i will fail.i can now be made to laugh.for in life as in death.i'd rather be burned than be living in debt..vesuvius, are you ghost.or the symbols of light or a fantasy host?.in your breast, i carry the form.the heart of the earth and the weapons of warmth..vesuvius, the tragic oath.for you have destroyed it with the elegant smoke.oracle, i fought 'em at last.for they were the feast of a permanent blast..vesuvius, oh be kind.it hasn't occurred, no it hasn't been said.sufjan, follow the path.it leads to an article of eminent death..sufjan, follow your heart.follow the flame or fall on the floor.sufjan, the panic inside.the murdering ghost that you cannot ignore..vesuvius, fire of fire.follow me now as i favor the ghost.vesuvius, fire of fire.follow me now as i favor the ghost..vesuvius, fire of fire.follow me now as i favor the ghost.vesuvius, fire of fire.follow me now as i favor the ghost..vesuvius, fire of fire.follow me now as i favor the ghost.vesuvius, fire of fire.follow me now as i favor the ghost..vesuvius, fire of fire.follow me now as i favor the ghost.vesuvius, fire of fire.follow me now as i favor the ghost..follow me now or follow your death.why does it have to be so hard?.follow me now or follow your death.why does it have to be so hard?.follow me now or follow your death.why does it have to be so hard?;0
hey, little girl, is your daddy home?.did he go away and leave you all alone, mm-hmm?.i got a bad desire.oh oh oh, i'm on fire..tell me now, baby, is he good to you?.can he do to you the things that i do, uh-huh?.i can take you higher.oh oh oh, i'm on fire..sometimes it's like someone took a knife, baby, edgy and dull.and cut a six-inch valley through the middle of my skull..at night i wake up with the sheets soaking wet.and a freight train running through the middle of my head.only you can cool my desire.oh oh oh, i'm on fire.oh oh oh, i'm on fire.oh oh oh, i'm on fire;0
i was dreaming of the past .and my heart was beating fast.i began to lose control .i began to lose control..i didn't mean to hurt you .i'm sorry that i made you cry.i didn't mean to hurt you .i'm just a jealous guy..i was feeling insecure .you might not love me anymore.i was shivering inside .i was shivering inside..i didn't mean to hurt you .i'm sorry that i made you cry.i didn't want to hurt you .i'm just a jealous guy..i was trying to catch your eye.i thought that you was trying to hide.i was swallowing my pain.i was swallowing my pain..i didn't mean to hurt you.i'm sorry that i made you cry.i didn't mean to hurt you .i'm just a jealous guy;0
do you wonder why you have to.feel the things that hurt you?.if there's a god who loves you.where is he now?..or maybe there are things you can't see.and all those things are happening.to bring a better ending.someday, somehow you'll see, you'll see..would you dare, would you dare to believe.that you still have a reason to sing?.'cause the pain that you've been feeling.it can't compare to the joy that's coming..so hold on, you gotta wait for the light.press on and just fight the good fight.'cause the pain that you've been feeling.it's just the dark before the morning..my friend, you know how this all ends.and you know where you're going.you just don't know how you'll get there.so say a prayer..and hold on.'cause there's good for those who love god.but life is not a snapshot.it might take a little time, but you'll see the bigger picture..would you dare, would you dare to believe.that you still have a reason to sing?.'cause the pain that you've been feeling.it can't compare to the joy that's coming..so hold on, you gotta wait for the light.press on and just fight the good fight.'cause the pain that you've been feeling.it's just the dark before the morning..yeah, yeah, before the morning.yeah, yeah..once you feel the weight of glory.all your pain will fade to memory.once you feel the weight of glory.all your pain will fade to memory, memory, memory, yeah..would you dare, would you dare to believe.that you still got a reason to sing?.'cause the pain that you've been feeling.it can't compare to the joy that's coming..would you dare, would you dare to believe.that you still got a reason to sing?.'cause the pain that you've been feeling.it can't compare to the joy that's coming..come on, you gotta wait for the light.press on and just fight the good fight.'cause the pain that you've been feeling.it's just the hurt before the healing..oh, the pain that you've been feeling.it's just the dark before the morning.yeah, yeah, before the morning.yeah, yeah, before the morning;0
the reason why i stand.the answer lies in you.you hung to make me strong though my praise was few.when i fall i bring your name down.but i have found in you a heart that bleeds forgiveness.replacing all these thoughts of painful memories.but i know that your response will always be..i'll take you back always, yeah.even when your fight is over now.even when your fight is over now.i'll take you back always, yeah.even when the pain is coming through.even when the pain is coming through.i'll take you back..you satisfy this cry of what i'm looking for.and i'll take all i can and lay it down before.the throne of endless grace now that radiates what's true.i'm in the only place that erases all these faults that have overtaken me but i know that your response will always be..i'll take you back always, yeah.even when your fight is over now.even when your fight is over now.i'll take you back always, yeah.even when the pain is coming through.even when the pain is coming through.i'll take you back..i can only speak with a grateful heart as i'm pierced by this gift of your love.i will always bring an offering i can never thank you enough..you take me back always, yeah, even when my fight is over now.even when my fight is over now.you take me back always, yeah, even when my pain is coming through.even when my pain is coming through.you take me back, always..even when my fight is over now.even when my fight is over now.you'll take me back always.even when my pain is coming through.even when my pain is coming through.you'll take me back;0
i'm trading my sorrows i'm trading my shame.i'm laying them down for the joy of the lord.yeah - spoken.i'm trading my sickness i'm trading my pain.i'm laying them down for the joy of the lord..we say.yes lord yes lord yes yes lord.yes lord yes lord yes yes lord.yes lord yes lord yes yes lord.amen..i am pressed but not crushed.persecuted not abandoned.struck down but not destroyed.i am blessed beyond the curse.for his promise will endure.that his joy's gonna be my strength..though the sorrow may last for the night.his joy comes with the morning..i'm trading my sorrows i'm trading my shame.i'm laying them down for the joy of the lord.trading my sickness - spoken.i'm trading my sickness i'm trading my pain.i'm laying them down for the joy of the lord..oh, we agree with you, lord.we say.yes lord yes lord yes yes lord.yes lord yes lord yes yes lord.yes lord yes lord yes yes lord.amen..we say.yes lord yes lord yes yes lord.we say.yes lord yes lord yes yes lord.we say.yes lord yes lord yes yes lord.amen..i am pressed but not crushed.persecuted not abandoned.struck down but not destroyed.i am blessed beyond the curse.for his promise will endure.that his joy's gonna be my strength..though the sorrow may last for the night.his joy comes with the morning, yeah..i'm trading my sorrows i'm trading my shame.i'm laying them down for the joy of the lord.oh, la la... - spoken.i'm trading my sickness i'm trading my pain.i'm laying them down for the joy of the lord..spoken:.ha, ha ha,.yeah.come and set our feet a dancing.put a new song in our heart, o god.a song of praise and hope..oh la la la…..come on - spoken.la la la…...oh la la…...well, let the children of god dance - spoken..yeah.yeah..i'm trading my sorrows i'm trading my shame.i'm laying them down for the joy of the lord.i'm trading my sickness (yeah) i'm trading my pain.i'm laying them down for the joy (the joy) of the lord..la la la…...spoken:.yeah.yes, lord.yeah.let your joy be our strength in you, lord;0
hello my friend.i remember when you were.so alive with your wide eyes to the light.then the light that you had when your heart was stolen.now you say that it ain't worth stayin'.you wanna run but your hesitatin'.i'm talkin' to me..don't let the lights go down.don't let the fire burn out.cause somewhere, somebody needs a reason to believe.why don't you rise up now?.don't be afraid to stand out.that's how the lost get found.the lost get found..so when you get the chance (get the chance).are you gonna take it (take it).there's a really big world at your fingertips.and you know you have the chance to change it.there's a girl on the streets, she's cryin'.there's a man who faith is dying.love is calling you..don't let the lights go down.don't let the fire burn out.cause somewhere, somebody needs a reason to believe.why don't you rise up now?.don't be afraid to stand out.that's how the lost get found.the lost get found..why do we go with the flow?.why take the easier road?.why are we playin' it safe?.love came to show us the way.love is a chance we should take.i'm movin' out of the way..dada dada da da [x2]..don't let the lights go down.don't let the fire burn out.cause somewhere, somebody needs a reason to believe.(stand up).don't let the lights go down.don't let the fire burn out (stand up).cause somewhere, somebody needs a reason to believe.why don't you rise up now?.don't be afraid to stand out.that's how the lost get found.the lost get found..so when you get the chance.are you gonna take it.there's a really big world at your fingertips.and you know you have the chance to change it;0
do you think i'm faking.when i'm lying next to you?.do you think that i am blind.nothing left for me to lose?.must be something on your mind.something lost for me to find.do you know i'm faking now?..do you know i'm faking.when i'm lying next to you?.do you know that i am blind.to everything you ever do?.must be something on your mind.something lost for me to find.do you know i'm faking?..then she told me she had a gun.it sounded like she'd used it once before on him.then she told me she had a gun.it sounded like she'd used it once before, oh man..i guess you know i'm faking.when i tell you i love you.i guess you know that i am blind.to everything you say and do.must be something on my mind.there's nothing left for me to hide.do you know i'm faking?..then she told me she had a gun.it sounded like she'd used it once before on him.then she told me she had a gun.it sounded like she'd used it once before, oh man..we have to....succumb to....the feelings we can never face.i need you.i breathe you.i can't go through this all again..we have to....succumb to....the feelings we can never face.i need you.i breathe you.i can't go through this..then she told me she had a gun.it sounded like she'd used it once before..then she told me she had a gun.it sounded like she'd used it once before on him.then she told me she had a gun.it sounded like she'd used it once before, oh man.then she told me she had a gun.she says she wants to use it on me now;0
do unto others as they've done to you.but what the hell is this world coming to?..blow the universe into nothingness.nuclear warfare shall lay us to rest..fight fire with fire.ending is near.fight fire with fire.bursting with fear..we all shall die..time is like a fuse, short and burning fast.armageddon's here, like said in the past..fight fire with fire.ending is near.fight fire with fire.bursting with fear..soon to fill our lungs, the hot winds of death.the gods are laughing, so take your last breath..fight fire with fire.ending is near.fight fire with fire.bursting with fear..fight fire with fire, fight fire with fire.fight fire with fire, fight fire with fire.fight fire with fire, fight fire with fire.fight fire with fire, fight fire with fire.fight;0
yeah.lies..look at me now, just sittin' here by myself.and i think you found someone else.now i'm gonna have to find a way to put the bottle down.and why can't you see.that i'm drowning in a pool of misery?..i'm always afraid.that you'll go away from me.i'm always afraid.that you're lost in somebody.i'm always afraid.that you'll go away from me.i'm always afraid that you're lost..so here i am, i don't wanna be by myself.and i think you're fucking someone else.now i'm gonna have to find a way to take the knife out of my back.and how could you leave me.stranded in a closet full of bones?..i'm always afraid.that you'll go away from me.i'm always afraid.that you're lost in somebody.i'm always afraid.that you'll go away from me.i'm always afraid that you're lost..maybe you could let me stay.maybe just for one more day.you could help me stay the same.maybe things won't ever change.maybe we could taste the rain.you could push me out the way..now i sit here by myself.think about somebody else.how could you let them take you away from me?.there's somebody else (there's somebody else)..i'm always afraid.that you'll go away from me.i'm always afraid.that you're lost in somebody.i'm always afraid.that you'll go away from me.i'm always afraid that you're fucking..i'm always afraid, i'm always afraid.i'm always afraid, i'm always afraid.i'm always afraid, i'm always afraid.i'm always afraid..away from me;0
i force myself through another day.can't explain the way today just fell apart like everything.right in my face..and i try to be the one.i can't accept this all because of you i've had to walk away.from everything..and i'm afraid to be alone.afraid you'd leave me when i'm gone.i'm afraid to come back home..another sleepless night again.hotel rooms my only friend and friends like that just don't add up.to anything..and i try so hard to be.everything that i should never take away from you again.'cause i heard you say..and i'm afraid to be alone.afraid you'd leave me when i'm gone.i'm afraid to come back home..i cannot forget.i live with regret.i cannot forget.i live with.....i live through this.i can't see through this.i can't do this anymore..'cause i'm afraid to be alone.afraid you'd leave me when i'm gone.i'm afraid to come back home.afraid you'd leave me when i'm gone.and i just wish i was back home;0
got a gun.fact i got two.that's okay, man, 'cause i love god.glorified version of a pellet gun.feels so manly when armed..glorified version of a pellet gun.glorified version of a pellet gun.glorified version of a pellet gun.glorified version of a pellet gun..doublethink:.dumb is strength.never shot at a living thing.glorified version of a pellet gun.feels so manly when armed..glorified version of a pellet gun.glorified version of a pellet gun.glorified version of a pellet gun.glorified version of a..always keep it loaded.always keep it loaded.always keep it loaded..kindred to be an american..(life comes).  i can feel your heart.(life comes).  i can feel your heart through your neck.(life comes).  i can feel your heart through your neck.(like some).  i can steal your heart from your neck..glorified.glorified;0
i got that fire, fire, fire, fire, fire, fire, fire, fire, fire, fire for the dance floor.i got that fire, fire, fire, fire, fire, fire, fire, fire, fire, fire for the dance floor..turn it up.fire, fire, fire, fire, fire, fire, fire, fire, fire, fire on the dance floor.i got that fire, fire, fire, fire, fire, fire, fire, fire, fire, fire on the dance floor..turn it up.turn it up.turn it up.turn it up..turn it up-up.turn it up-up.turn it up-up.turn it up-up.turn it up-up..on the dance floor..feel that heat rising up.hear that beat, turn it up.baby movin' that's what's up.baby, baby boombercut..boombercut.do that dance.got me hooking in the trance.just like fire where's your dance?.someone call the ambulance..i like it.you like it.you li-li-like treat your mystic.just ride it, don't hide it.ge-ge-ge-get down to the music.don't stop it, keep rocking.it's bombin' like a bullet.it's burning like fire.so go ahead and loose it..turn it up.turn it up-up-up-up-up-up-up-up-up-up ....for the dancefloor..turn it up.break it down.shake it off.mix it now.d-a-v-i-d take me for the dancefloor.will. i is on represition.i'll be cutting like insition.get a ghetto for the dancefloor (floooooor)..the g, the u, the t, the t, the a.the a-a, we don't play..weepy, weepy, rock, rock, rock, rock.sh-sh-shit like every day.feel the sound, powerful.mega boots on overlow.electric city pumpin' on the dance-ce-cefloor..i got that fire, fire, fire, fire, fire, fire, fire, fire, fire, fire for the dance floor.i got that fire, fire, fire, fire, fire, fire, fire, fire, fire, fire for the dance floor-floor;0
i hear the sound of a voice.crying out in the wilderness.(prepare ye the way of the lord).i hear the sound of a voice.it sounds like thunder.(prepare ye the way of the lord, ooh)..this is a war cry.calling all of the warriors.(with your weapons fit for the fight).we must stand as a people.filled with his light..prepare ye the way.of the lord, lord, lord.prepare ye the way.of the lord, lord, lord..the creator is waiting for us.to acknowledge him.(prepare ye the way of the lord).so i will sing and i will shout.till he returns for me.(prepare ye the way of the lord, ooh)..let us kneel down.and reverence his presence.(so all the world will see).that he is faithful and just.deserving all glory..oh, oh, oh.we're waiting on our savior.oh, oh, oh, oh.we're waiting on our king.oh, oh, oh.we're waiting on our master.oh, oh, oh, oh.he is our everything..this a war cry.for the warriors.pick up your weapons.it's time to fight..this a war cry.for the warriors.pick up your weapons.fight, fight..this is a war cry.for the warriors.prepare ye the way of the lord (5x);0
you can see that you're being surrounded from every direction.love was just something you found to add to your collection.it used to seem we were number one, but now it sounds so far away.i had a dream we were running from some blazing arrows yesterday..you said fight fire with fire, fire with fire, fire with fire.through desire, desi- sire, desire, through your desire..now the city blocks out the sun that you know is rising.you can show me the work that you've done, your fears have been disguising,.is it just me or is everyone, hiding out between the lights.where will we be when we've come undone? just a simple meeting of the minds..singing we'll fight fire with fire, fire with fire, fire with fire.through desire, desi- sire, desire, through your desire.we'll fight fire with fire, fire with fire, fire with fire.your desire, desi- sire, desire, through your desire..underneath your stars.there's a million lies burning brightly just like fireflies..it's cold and heaven surround you from every direction.cause there's someone behind every hand that you've made a connection.and now we're free to be number one, the morning isn't far away.i had a dream we were holding on and tomorrow has become today, become today..and now we're free to be number one, the morning isn't far away.we've got a reason to keep holding on, tomorrow has become today..and we'll fight with fire, fire with fire, fire with fire.through desire, desi- sire, desire, through your desire.we'll fight fire with fire, fire with fire, fire with fire.your desire, desi- sire, desire, through your desire;0
if i knew.that you were so sweet, baby.if i figured that out.a long time ago.maybe, maybe.i woulda spoken to you sooner.instead.i was moving so slow.so slow .'cause i didn't know..if i knew.loving you would be this sweet, baby.woulda run to you.with no delay, yes.now i know.loving you is so damn sweet, baby.almost.made a terrible, terrible.mistake..lucky me.you could've easily faded into.somebody else's love scene.instead you waited.for me to find.my way.to you..if i knew.loving you would be this sweet, baby.woulda run to you.with no delay, yes.now i know.loving you is so damn sweet, baby.almost.made a terrible, terrible.mistake..if i knew.loving you would be this sweet, baby.woulda run to you.with no delay, yes.now i know.loving you is so damn sweet, baby.almost.made a terrible, terrible.mistake..almost.made a terrible, terrible.mistake..almost.made a terrible, terrible.mistake..almost, almost.made a terrible, terrible.mistake..almost.made a terrible, terrible.mistake, mistake..almost .made a terrible, terrible.mistake, mistake, mistake;0
i don't understand why.see it's burning me to hold onto this.i know this is something i gotta do.but that don't mean i want to..what i'm trying to say is that i love you, i just.i feel like this is coming to an end.and it's better for me to.let it go now than hold on and hurt you.i gotta let it burn..it's gonna burn for me to say this.it's comin' from my heart.it's been a long time coming.but we done been fell apart..really wanna work this out.but i don't think you're gonna change.i do but you don't.think it's best we go our separate ways..tell me why i should stay in this relationship.when i'm hurting baby, i ain't happy baby.plus there's so many other things i gotta deal with.i think that you should let it burn..when the feeling ain't the same and your body don't want to.but you know gotta let it go 'cause the party ain't jumpin' like it used to.even though this might bruise you.let it burn.let it burn.gotta let it burn..deep down you know it's best for yourself but you.hate the thought of her being with someone else.but you know that it's over.we knew it been through.let it burn.let it burn.gotta let it burn..sendin' pages i ain't supposed to.got somebody here but i want you.'cause the feelin ain't the same find myself.callin' her your name..ladies tell me do you understand?.now all my fellas do you feel my pain?.it's the way i feel.i know i made a mistake.now it's too late.i know she ain't comin back..what i gotta do now to get my shorty back.ooh ooh ooh ooh.man i don't know what i'm gonna do.without my boo..you've been gone for too long.it's been fifty-leven days, um-teen hours.i'mma be burnin' till you return (let it burn)..when the feeling ain't the same and your body don't want to.but you know gotta let it go.'cause the party ain't jumpin' like it used to.even though this might bruise you.let it burn.let it burn.gotta let it burn..deep down you know it's best for yourself but you.hate the thought of her being with someone else.but you know that it's over.we knew it been through.let it burn.let it burn.gotta let it burn..i'm twisted 'cause one side of me is tellin' me.that i need to move on.on the other side i wanna break down and cry, ooh.i'm twisted 'cause one side of me.is tellin' me that i need to move on.on the other side i wanna break down and cry, yeah..ooh ooh ooh ooh ooh ooh.ooh ooh ooh can ya feel me burnin'?.ooh ooh ooh ooh ooh ooh.so many days, so many hours.i'm still burnin' till you return..when the feeling ain't the same and your body don't want to.but you know gotta let it go.'cause the party ain't jumpin' like it used to.even though this might bruise you.let it burn.let it burn.gotta let it burn..deep down you know it's best for yourself but you.hate the thought of her being with someone else.but you know that it's over.we knew it been through.let it burn.let it burn.gotta let it burn;0
obey my command.bow down to me.controlling your fate.i'm the boss.commanding all hate.the kingpins of death.bloody organized to slaughter.massive murder..self-discipline.obedience.the greater power is me.extreme loyalty.self-discipline.obedience.the greater power is me.severe fatality.unless all worship me.more lives are now lost.i'm the controlling boss.deciding who lives.deciding who dies.none of you survive.this mass genocide.my regimented voice now tells you all what to do.leading the next fleet for domination providing structure for.full control..bow down to me.nontrolling your fate.i'm the boss.commanding all hate.the kingpins of death.bloody organized to slaughter.massive murder;0
trod in the valley for the longest time, jah.and i'll never ever quit.i've just got to do this.trod in the valley and i'll never ever quit.trod in the valley and i've got to do this.trod in the valley to keep myself here.for this armageddon war.for this final war.this war is not so far away jah.it's rasta and he's calling jah jah.still i and i live on yah.i smoke a marijuana.holding off selassie i corner..trod in the valley and i'll never ever quit.trod in the valley and i've got to do this.trod in the valley to keep myself here.for this armaggedion war.for this final war..when this war start me jah jah.let i and i be far away jah.for it's a bloody war.rasta see it from afar.nuff youths a go get murder.selassie i nah make it go no further..trod in the valley and i'll never ever quit.trod in the valley and i've got to do this.trod in the valley to keep myself here.for this armaggedion war.for this final war..trod in the valley oh jah jah.i and i and i selassie i.king of all kings..trod in the valley and i'll never ever quit.trod in the valley and i've got to do this.trod in the valley to keep myself fit.for this armageddon war.for this final war..blood a run like oil jah jah.nuff things a go spoil for a while jah.still i and i live on yah.yes, and i man come fe warn yuh...trod in the valley and i'll never ever quit.trod in the valley and i've got to do this.trod in the valley to keep myself fit.for this armageddon war.for this final war..when this war start me jah jah.let i and i be far away jah.for it's a bloody war.rasta see it from afar.nuff youths a go get murder.selassie i nah make it go no further..trod in the valley and i'll never ever quit.trod in the valley and i've got to do this.trod in the valley to keep myself fit.for this armageddon war.for this final war;0
i want you to know.when i look in your eyes.with every blow.comes another lie..you think it's alright.you think it's alright.you think it's alright.you think it's alright..can't you feel the knife? oh.can't you feel the knife? oh.can't you feel the knife? oh.can't you feel the knife? oh;0
another lonely night.i think if i'm lucky i'll get into a fight.i hate everything i see.it's a different city with the same old scene.a waste of space.then what a surprise.through the dull conversations and glazed over eyes.there you were in all your glory.i could tell that you wouldn't bore me..oh i.i hate people.but i.i like you.oh i.i hate people.and you.you do too..i was walking.around wanting to die.thought i wouldn't make it through the night if i try.but i saw you standing there.in your torn leather jacket and dark brown hair.you were different.from all the rest.my eyes saw only yours and that big mess.as i pushed past the people to get to you.i saw in your eyes that you already knew..oh i.i hate people.but i.i like you.oh i.i hate people.and you.you do too..i thought that we could get together.i thought that we could have some fun.just the two of us.alone together.hating everyone!..oh i.i hate people.but i.i like you.oh i.i hate people.and you.you do too;0
to understand the killer.i must become the killer.and i don't need this violence anymore.but now i've tasted hatred i want more..the velvet cell within men.gloriously rusted masks.grey death heart crocuses..and i had always thought.the desire to kill was a disease you caught.but it's dormant in the hearts of everyone.waiting for a spark, an emotion;0
broken down one by one.they'll take your pride and crush it.the fall that comes is real, by pure degradation.amputate, humiliate.who can take this punishment?.create something new.a warrior where there once was nothing..destroy the body and mind.behold the spirit can survive.destroy the body and mind.today is a good day to die..(broken mind) - face down in the sand.(spirit) spirit - (rise) rise..destruction comes only once in a lifetime.cannot be great in your mind.this is the time to say your last prayer.if you desire peace, then prepare for war..destroy the body and mind.behold the spirit can survive.destroy the body and mind.today is a good day to die.destroy the body and mind.behold the spirit can survive.destroy the body and mind.i am ready for mine..(broken mind) - face down in the sand.(spirit) spirit - (rise) rise..(broken mind) - face down in the sand.(spirit) spirit - (rise) rise.prepare for war - rise.prepare for war - and rise;0
